pair_ID	sentence_A	sentence_B	relatedness_score	SemEval_set
3974	Um homem está tocando um piano	Não há nenhum homem tocando um piano	3.9	TRAIN
3975	Um menino pequeno receoso está em uma parede de escalada	Um menino está descendo uma parede artificialmente construída para escalada e não está preso à corda	3.0	TRAIN
3976	Uma mulher está picando brócolis	A mulher está fatiando alho	2.9	TRAIN
3977	Ninguém está sentado confortavelmente no banco	Duas pessoas grandes estão sentadas em um banco do parque e elas têm uma garrafa de refrigerante entre elas	3.6	TRAIN
3978	Um homem está sentado na cadeira	Não tem nenhum homem sentado na cadeira	3.83	TRAIN
3979	Um piano está sendo tocado por uma pessoa	Um piano está sendo tocado por um homem	4.4	TRAIN
3980	Um homem está em um estacionamento e está jogando tênis contra uma grande parede	Um homem está apontando para um carro	2.3	TRAIN
3981	A pessoa não está escrevendo com um lápis	A pessoa está escrevendo com um lápis	3.4	TRAIN
3982	Um cachorro está saltando alto no ar e outro está observando	Não tem nenhum cachorro pulando no ar	3.3	TRAIN
3983	Alguns animais estão brincando selvagemente na água	Duas pessoas estão jogando pingue-pongue	1.1	TRAIN
3984	O papagaio está falando	O papagaio está falando no microfone	3.8	TRAIN
3985	Uma pessoa negra está correndo ao lado de um estande branco e um cachorro está latindo atrás dele	O cachorro preto e branco está correndo e uma pessoa está atrás dele	2.4	TRAIN
3986	Um gato branco empoleirado em um pequenino armário de madeira está olhando para fora da janela	Não tem nenhum gato branco empoleirado em um pequenino armário de madeira olhando para fora da janela	3.3	TRAIN
3987	Não tem nenhum cachorro comendo uma boneca	Um cachorro está comendo uma boneca	3.6	TRAIN
3988	Não tem nenhuma mulher dançando	Os três homens estão dançando	2.94	TRAIN
3989	Um cachorro está lambendo uma criança pequena	Um cachorro está lambendo um bebê	3.83	TRAIN
3990	Uma bola de futebol de campo não está rolando para uma rede de gol	Um jogador de futebol de campo está chutando a bola dentro do gol	2.8	TRAIN
3991	Um jato não está voando	Um cachorro está latindo	1.0	TRAIN
3992	Um homem está cantando para uma menina	Um homem está conversando ao telefone	2.1	TRAIN
3993	Uma mulher está cortando camarões	Uma mulher não está cortando camarões	3.5	TRAIN
3994	Uma mulher está fatiando carne com uma faca	A massa está sendo esticada por um homem	1.5	TRAIN
3995	Um trem de brinquedo está atingindo um carro de brinquedo	Um trem de brinquedo está golpeando violentamente um carro de brinquedo	4.6	TRAIN
3996	O homem está praticando kickboxing com um treinador	Um praticante de karatê está chutando outro homem que está usando luvas protetoras de boxe	3.5	TRAIN
3997	O menino jovem está escalando a parede de pedra	Uma criança pequena está escalando uma parede de escalada dentro de uma área coberta	4.2	TRAIN
3998	Um menino está tocando um piano	Alguém está cantando sobre um homem que toca o violão	2.0	TRAIN
3999	Uma casca de batata está caindo sobre uma mulher	Uma mulher está descascando uma batata	3.5	TRAIN
4000	O panda está comendo bambu	Não tem nenhum urso panda comendo um pouco de bambu	4.3	TRAIN
4001	Não tem nenhum homem tocando flauta	Um homem está jogando futebol de campo	1.1	TRAIN
4002	Uma pessoa perto de uma cebola tem um corte	Uma pessoa está cortando uma cebola	3.4	TRAIN
4003	Dois cachorros estão correndo e carregando um brinquedo em suas bocas	Um cachorro está perseguindo outro e está segurando uma vara na sua boca	4.2	TRAIN
4004	Uma mulher está dançando e cantando na chuva	Uma mulher está dançando e cantando sozinha	4.0	TRAIN
4005	A mulher e o homem estão viajando de carro	Uma mulher está dirigindo um carro e está conversando com o homem que está sentado ao seu lado	4.4	TRAIN
4006	Diferentes times estão jogando futebol no campo	Duas equipes estão jogando futebol de campo	3.0	TRAIN
4007	Um alpinista na parede está preso com uma corda construída artificialmente ao menino escalando	Um menino está escalando para cima de uma parede de escalada e está preso a uma corda	4.2	TRAIN
4008	Um homem com uma camisa de time está enterrando uma bola em um jogo de basquete	Não tem nenhum homem jogando a bola em um jogo de basquete	4.0	TRAIN
4009	A pessoa está pintando	Um homem está desenhando uma imagem	3.5	TRAIN
4010	Algumas mulheres não estão falando	Algumas mulheres estão falando	4.1	TRAIN
4011	Dois homens estão segurando varas de pescar	Dois homens estão de pé perto da água e estão segurando varas de pesca	4.4	TRAIN
4012	A tartaruga está seguindo o peixe	Uma tartaruga marinha não está caçando peixes	3.4	TRAIN
4013	Um macaco não está andando pela água	Um macaco está vadeando pelo pântano	3.2	TRAIN
4014	Uma pessoa está untando uma assadeira	Não tem nenhuma pessoa amanteigando a bandeja	3.4	TRAIN
4015	Uma menina da Ásia, na frente de uma janela de tijolos, parece surpresa	Uma menina tem uma camiseta e está mantendo sua boca aberta	2.6	TRAIN
4016	Um homem está fatiando uma cebola	Não tem nenhum homem fatiando cebola	3.7	TRAIN
4017	Não tem nenhum vestido preto, vermelho e rosa sendo usado por uma mulher	Um vestido preto, vermelho, branco e rosa está sendo usado por uma mulher	3.8	TRAIN
4018	Uma mulher está tirando dois ovos de uma panela com água	Uma mulher está colocando dois ovos dentro de uma panela de água	4.0	TRAIN
4019	Uma mulher está fatiando uma batata	Os vegetais estão sendo fatiados por um homem	2.3	TRAIN
4020	Uma mulher está cozinhando uma costeleta de porco que está empanada	A mulher está fritando uma costeleta de porco empanada	4.4	TRAIN
4021	Algumas pessoas estão cantando	Algumas pessoas estão em silêncio	3.9	TRAIN
4022	O menino jovem está correndo pelas ondas do oceano	Uma criança está encarando as ondas do oceano	3.6	TRAIN
4023	Uma mulher está agitando sobre um cobertor deitada em alguém que lê um livro	Uma mulher sentada está cantando uma música e tocando violão	1.6	TRAIN
4024	Um menino está vadeando pelo oceano azul	A criança está nadando pelo oceano azul	4.2	TRAIN
4025	Ninguém está escovando o gato	Uma pessoa está penteando o pelo de um gato	3.7	TRAIN
4026	A pessoa não está praticando o violão	A pessoa está praticando tocar violão	4.0	TRAIN
4027	A mulher não está adicionando açúcar à carne	A mulher está adicionando açúcar à carne	3.6	TRAIN
4028	Um homem e uma mulher estão sentados confortavelmente no banco	Duas pessoas grandes estão sentadas em um banco do parque e elas têm uma garrafa de refrigerante entre elas	3.9	TRAIN
4029	Um adulto está no anfiteatro e está conversando com um menino	Um adulto está no anfiteatro e está falando seriamente com um menino	4.6	TRAIN
4030	Um homem está descansando	Um bebê está rindo	1.1	TRAIN
4031	Um homem está desenhando	O homem não está desenhando	4.1	TRAIN
4032	Uma mulher está adicionando temperos a um pouco de carne	A mulher não está adicionando açúcar à carne	3.6	TRAIN
4033	Duas pessoas de roupas para neve estão deitadas na neve e estão fazendo anjos de neve	Não tem nenhuma criança deitada na neve e fazendo anjos de neve	3.3	TRAIN
4034	Um homem está parando a bicicleta	Um homem está andando de bicicleta	3.4	TRAIN
4035	A pessoa está desenhando	Não tem nenhum homem desenhando uma figura	4.0	TRAIN
4036	Duas mulheres estão brigando em uma partida de kickboxing	Dois espectadores estão lutando kickboxing e algumas pessoas estão assistindo	3.6	TRAIN
4037	Não tem nenhuma criança brincando e esperando	As crianças da família estão brincando e aguardando	3.1	TRAIN
4038	Um homem e um menino estão de pé debaixo de umas escadas que estão ao ar livre	Um adulto está no anfiteatro e está conversando com um menino	2.4	TRAIN
4039	Uma mulher está tocando um violão elétrico	Um violão está sendo tocando por um homem	2.9	TRAIN
4040	Não tem nenhuma banda tocando	Uma banda está apresentando-se no palco	3.6	TRAIN
4041	Dois cachorros castanhos estão lutando por um brinquedo vermelho e estão brincando na grama	Dois salsichas estão brincando com uma bola vermelha	3.8	TRAIN
4042	Dois meninos estão jogando um videogame	Dois meninos em um sofá estão lendo um livro	3.1	TRAIN
4043	O esquilo não está correndo em círculos	Um esquilo está correndo em círculos	3.2	TRAIN
4044	Não tem nenhuma menina pequena tocando num piano de cauda no palco	Uma menina pequena está tocando um piano de cauda no palco	2.8	TRAIN
4045	O homem não está praticando kickboxing com um treinador	Um praticante de karatê está chutando um outro homem que está usando luvas protetoras de boxe	3.4	TRAIN
4046	Não tem nenhuma mulher cortando uma cebola	Uma mulher está cortando uma cebola	3.5	TRAIN
4047	Um homem da natureza está em um caminho	O homem está andando por um caminho através da natureza	4.1	TRAIN
4048	Um menino pequeno está assistindo uma família que está batendo em uma bola de beisebol	Uma criança está batendo em uma bola de beisebol	3.7	TRAIN
4049	O peixe está seguindo a tartaruga	A tartaruga está seguindo o peixe	3.8	TRAIN
4050	Um homem está agradecendo em um palco na frente de uma multidão	Um homem está falando em um pódio	3.3	TRAIN
4051	Uma chita está perseguindo suas presas através de um campo	Uma chita está sendo sacudida por sua presa através de um campo	3.8	TRAIN
4052	A mulher está andando de elefante	Um homem está imprudentemente cavalgando um cavalo	1.8	TRAIN
4053	Uma camisa rosa com escrita branca está sendo usada por uma menina que está deitada na grama	A jovem menina com camisa rosa está tranquilamente deitada na grama	4.2	TRAIN
4054	Um homem está saindo do carro	Um homem está entrando em um carro	4.1	TRAIN
4055	Um homem e uma mulher estão de pé juntos e de mãos dadas	Um casal está correndo em direção ao oceano	2.4	TRAIN
4056	O texugo está cavando um buraco	Não tem nenhum texugo cavando a terra astutamente	4.0	TRAIN
4057	O cachorro está brincando com um recipiente plástico	O filhote de cachorro está brincando com um recipiente feito de plástico	4.6	TRAIN
4058	O homem está andando ansiosamente por um quarto	Um homem está sentado no chão e está tocando um violão	1.7	TRAIN
4059	Alguém está batendo um ovo	A mulher está mexendo ovos em uma tigela	4.2	TRAIN
4060	Um homem está gritando	Um homem está chorando	3.1	TRAIN
4061	Não tem nenhuma mulher sendo beijada por um homem	Duas pessoas estão se beijando perto de uma multidão	3.1	TRAIN
4062	Muitas pessoas estão em um parque de patinação no gelo	Não tem muitas pessoas no parque de patinação no gelo	3.5	TRAIN
4063	Quatro pessoas estão flutuando em um bote	As pessoas não estão andando de bote e remando	4.4	TRAIN
4064	Um homem está fazendo atividade física	Um homem está se exercitando	4.5	TRAIN
4065	Um alpinista na parede está preso com uma corda construída artificialmente ao menino escalando	Um menino pequeno receoso está em uma parede de escalada	3.4	TRAIN
4066	Uma pessoa está penteando o pelo de um gato	Uma pessoa está acariciando o pelo de um gato	4.1	TRAIN
4067	Um avião de desenho animado está pousando	Um avião está decolando	2.7	TRAIN
4068	Um homem está aparando um gramado	Um homem não está aparando um gramado	4.4	TRAIN
4069	Uma mulher está tirando uma capa, que é muito grande, e revelando roupas extravagantes	Uma mulher está tirando uma capa, que é muito grande, e revelando um vestido extravagante	4.3	TRAIN
4070	Uma mulher está tocando flauta	Não tem nenhuma mulher tocando uma flauta	3.4	TRAIN
4071	Uma menina está acordando	Uma menina está caindo no sono	3.4	TRAIN
4072	A jovem e tranquila menina está deitada sobre a grama de camisa rosa	Uma menina está usando uma camisa rosa que tem escrita branca e está ficando deitada na grama	3.6	TRAIN
4073	Uma frigideira está sendo despejada sobre a carne	Uma mulher está colocando carne em uma frigideira	2.6	TRAIN
4074	Uma mulher está dirigindo um carro e está conversando com o homem que está sentado ao seu lado	Uma mulher está dirigindo um carro e está conversando animadamente com o homem que está sentado ao lado dela	4.65	TRAIN
4075	Um homem está desligando o telefone	Um homem está fazendo uma ligação de um celular	3.37	TRAIN
4076	Dois homens com um cachorro estão entediando uma multidão de pessoas	Os meninos estão dançando na frente de algumas pessoas	1.8	TRAIN
4077	Não tem nenhum gato brincando com uma melancia	Um gato está brincando com uma melancia	4.2	TRAIN
4078	Uma menina da Ásia, na frente de uma janela de tijolos, parece surpresa	Uma menina da Ásia, em frente a uma janela de tijolos, não parece surpresa	3.2	TRAIN
4079	Não tem nenhuma criança pendurada em um galho grande	Duas crianças estão penduradas em um galho grande	3.3	TRAIN
4080	Um menino na adolescência está falando com uma menina com uma webcam	Um homem está falando com uma menina usando uma câmera de internet	4.1	TRAIN
4081	O homem está dirigindo um carro	O homem não está dirigindo um carro	4.2	TRAIN
4082	Um homem está correndo em um campo	Uma pessoa está usando um chapéu e está sentada na grama	1.4	TRAIN
4083	O tocador de violão ama o homem apaixonadamente	Um homem está apaixonadamente tocando um violão	2.5	TRAIN
4084	Um grupo de crianças de uniforme está parado no portão e não tem ninguém beijando a mãe	Um grupo de crianças em uniformes está parado em um portão e uma está beijando a mãe	3.8	TRAIN
4085	Um homem tatuado está em um sofá e está segurando um lápis	Um homem está sentado em uma cadeira e esfregando seus olhos	2.4	TRAIN
4086	Um homem está dançando	Um homem está caminhando do lado de fora	2.48	TRAIN
4087	A foto de um homem está sendo tirada perto de um lago	O homem está configurando a câmera e tirando fotos do pôr-do-sol na praia	2.7	TRAIN
4088	Um homem está dobrando uma tortilha	Um homem está dobrando lentamente uma tortilha	4.7	TRAIN
4089	Um homem está dançando	Não tem nenhum homem pensando	2.4	TRAIN
4090	Uma multidão de pessoas está longe da água	Um grupo de crianças em uniformes está parado em um portão e uma está beijando a mãe	1.0	TRAIN
4091	Um homem está plantando uma árvore	Um homem está carregando uma árvore	3.2	TRAIN
4092	Um homem está escalando um penhasco com uma corda	Um homem está descendo um penhasco usando uma corda	3.3	TRAIN
4093	Um menino está batendo em um homem com uma espada	Um menino está batendo em um homem com uma arma de brinquedo	4.1	TRAIN
4094	Um homem está guardando um trompete	O homem está tocando um violão	2.0	TRAIN
4095	Não tem nenhum panda escalando	Um homem está subindo uma corda	1.3	TRAIN
4096	A criança pequena está jogando futebol e caindo na grama	A bola de futebol não está entre os pés de um menino que está deitado na grama	3.8	TRAIN
4097	Uma pessoa está andando em uma moto motorizada em um evento relacionado a motocross	A pessoa está andando de moto em uma pista arenosa	3.8	TRAIN
4098	As pessoas estão jogando críquete	Alguns homens estão assistindo críquete	3.5	TRAIN
4099	As crianças da família estão brincando e aguardando	As crianças de uma família estão brincando pacientemente e esperando	4.5	TRAIN
4100	Um homem está subindo em um cavalo numa pista na natureza	Um homem está caindo de um cavalo em uma pista e está jogado na natureza	3.8	TRAIN
4101	Duas pessoas estão na neve, usando roupas que oferecem camuflagem	Duas pessoas estão na neve segurando dois cachorros com pelagens douradas	2.6	TRAIN
4102	Dois homens estão competindo em uma competição de pneus	Duas pessoas em uma corrida estão virando os pneus de um trator	3.8	TRAIN
4103	Não tem ninguém na costa	Pessoas estão em uma praia cheia de areia perto do oceano e estão curtindo o dia ensolarado	3.7	TRAIN
4104	Uma mulher está passando sombra	Uma mulher está tirando sombra	3.6	TRAIN
4105	Um homem está tocando violão alto	A flauta está sendo tocada por um homem	3.4	TRAIN
4106	Um homem está passeando na chuva	Uma mulher e um homem estão caminhando	2.3	TRAIN
4107	Não tem nenhum cachorro perseguindo um outro ou segurando uma vara na boca	Dois cachorros estão correndo e levando um objeto em suas bocas	3.9	TRAIN
4108	Uma mulher está sacando bolas de vôlei sobre uma rede	Uma mulher está negando as bolas de vôlei para outra mulher	3.7	TRAIN
4109	Um homem está tocando um violão	Um violão está sendo tocado por uma mulher	3.2	TRAIN
4110	Os corredores estão competindo em volta da pista	Os corredores estão correndo em uma competição	4.0	TRAIN
4111	Uma mulher está quebrando dois ovos em uma tigela	Um homem está misturando alguns ingredientes em uma tigela	2.6	TRAIN
4112	A mulher está tocando um violão que é elétrico	Um homem está tocando um violão acústico	3.4	TRAIN
4113	Um menino está segurando uma pistola de água	Uma criança risonha está segurando uma pistola de água e sendo espirrada com água	4.0	TRAIN
4114	Um homem está comendo alguma comida	Uma pizza está sendo comida por um homem	4.4	TRAIN
4115	Os homens estão se apresentando no palco	Mímicos estão atuando em um palco	4.1	TRAIN
4116	Uma máquina está apontando um lápis	A máquina está apontando o fim de um lápis	5.0	TRAIN
4117	Os corredores estão correndo por uma pista	Os corredores estão competindo em uma pista	4.6	TRAIN
4118	Um homem está cantando e tocando o violão	Não tem nenhum homem cantando e tocando violão	2.6	TRAIN
4119	Um gato está brincando com uma melancia	Não tem nenhum gato brincando com uma melancia	4.2	TRAIN
4120	Uma menina está acordando	Uma criança está acordando devagar	4.27	TRAIN
4121	Um cachorro que é peludo e preto está em um quintal dos fundos e está carregando uma cesta em sua boca	Um cachorro ao lado de uma árvore, que provavelmente é um pinheiro, está mordendo um balde	2.5	TRAIN
4122	Um homem está se exercitando	Um homem está descansando	3.7	TRAIN
4123	Algumas mulheres estão dançando	Algumas mulheres estão dançando alegremente	4.1	TRAIN
4124	Não tem nenhuma mulher dançando	Algumas mulheres estão dançando	3.6	TRAIN
4125	Uma menina está olhando surpresa de uma janela da frente de uma casa na Ásia	Uma menina está vestindo uma camiseta e tem a sua boca aberta	2.4	TRAIN
4126	Algumas meninas na adolescência estão dançando para a câmera	Três meninas adolescentes estão dançando na sala	3.6	TRAIN
4127	Dois meninos em um sofá estão lendo um livro	Dois meninos estão jogando um videogame	3.1	TRAIN
4128	Uma pessoa está dançando	Um homem está pensando	1.1	TRAIN
4129	Um homem está parado	Um homem está falando	2.8	TRAIN
4130	Uma mulher, que é velha, está perto de um cachorro branco	Uma mulher e um cachorro estão de pé perto de um toco de árvore	3.0	TRAIN
4131	Não tem nenhum macaco chutando a mão com luva de uma pessoa	Um macaco está chutando a mão enluvada de uma pessoa	4.26	TRAIN
4132	Não tem nenhum palhaço cantando e as pessoas não estão dançando	Um palhaço está cantando e pessoas estão dançando	3.5	TRAIN
4133	Um homem está sentado no chão e está tocando um violão	O homem está sentado no chão em uma sala e dedilhando um violão	4.7	TRAIN
4134	A mulher não está pegando e segurando um bebê canguru	Uma mulher está pegando e segurando um bebê canguru em seus braços	3.7	TRAIN
4135	Um homem está imprudentemente cavalgando um cavalo	A mulher está andando de elefante	1.8	TRAIN
4136	O menino está tocando um instrumento musical	O menino está tocando o piano	4.6	TRAIN
4137	Um menino está batendo em um homem com uma espada de plástico	Um homem está espancando um menino com uma espada de plástico	3.6	TRAIN
4138	Uma mulher está dançando sozinha	Dois homens estão jogando tênis de mesa	1.1	TRAIN
4139	Alguém está tocando o violão	Um homem está guardando um violão	3.1	TRAIN
4140	O cachorro não está brincando com um recipiente de plástico	O cachorro está brincando com um recipiente plástico	3.6	TRAIN
4141	Um homem está tocando o violão	O homem está cantando com emoção e tocando violão	4.2	TRAIN
4142	Um menino está batendo em um homem com uma espada	Não tem nenhum homem sendo atingido	2.6	TRAIN
4143	Um animal está correndo em círculos	Um esquilo está correndo em círculos	4.4	TRAIN
4144	Dois meninos estão conversando ao telefone	Dois meninos não estão falando ao telefone	4.3	TRAIN
4145	As pessoas estão jogando críquete	Alguns homens estão jogando críquete	4.7	TRAIN
4146	Um pai está tirando sua filha de uma piscina	O homem está jogando uma criança dentro de uma piscina que está perto do oceano	2.9	TRAIN
4147	Um homem está cantando	Um homem está dançando	3.4	TRAIN
4148	Um homem está cantando	Um homem está em silêncio	2.8	TRAIN
4149	O homem não está montando um cavalo	Um homem está andando a cavalo	4.3	TRAIN
4150	Uma pessoa está fatiando um pedaço de pão	Ninguém está fatiando um pedaço de pão	3.2	TRAIN
4151	Um homem está andando de moto pela cidade	Um homem está andando perigosamente de moto por uma cidade	4.3	TRAIN
4152	Um cavalo marrom está longe de um barril vermelho em um rodeio	Uma vaqueira está montando um cavalo e rodeando um barril	2.5	TRAIN
4153	Duas pessoas estão na neve segurando dois cachorros com pelagens douradas	Duas pessoas estão passeando dois cachorros com pelagens douradas na neve	3.8	TRAIN
4154	Os corredores estão competindo em uma corrida	Os corredores não estão correndo em torno de uma pista	3.6	TRAIN
4155	A mulher está cortando uma cenoura	Uma mulher está cortando em cubos uma cenoura	4.7	TRAIN
4156	Uma sala de aula está cheia de estudantes	A apresentação não está sendo assistida por uma sala de aula de estudantes	3.1	TRAIN
4157	Uma multidão de pessoas está perto da água	Um grupo de crianças em uniformes está parado em um portão e uma está beijando a mãe	1.9	TRAIN
4158	Um cachorro está empurrando uma criança pequena dentro de uma poça de chuva	O cachorro está empurrando um menino para a água	3.8	TRAIN
4159	Duas pessoas grandes estão sentadas em um banco do parque e elas têm uma garrafa de refrigerante entre elas	Um homem e uma mulher estão sentados confortavelmente no banco	3.9	TRAIN
4160	Um gato está tocando um piano	Não há nenhum gato tocando teclados	3.0	TRAIN
4161	A pessoa está andando de moto em uma pista arenosa	Um piloto de motocross está dando uma moto para uma pessoa em um evento	2.6	TRAIN
4162	Um homem está tocando um violão elétrico	Um homem está tocando teclado	2.4	TRAIN
4163	Uma mulher está fatiando carne com uma faca	Não tem nenhuma mulher fatiando carne com uma faca	4.6	TRAIN
4164	O rinoceronte está sendo alimentado na grama	Um rinoceronte está pastando em um campo	4.0	TRAIN
4165	Um homem está usando um capacete preto e empurrando uma bicicleta	Um ciclista vestindo preto está quebrando as engrenagens	2.3	TRAIN
4166	Um animal está correndo em círculos	Um animal está correndo cansadamente em círculos	4.3	TRAIN
4167	Um homem está montando um cavalo em uma terra arenosa	Um homem está andando a cavalo no deserto	4.3	TRAIN
4168	Um homem está preparando um prato	A mulher está fatiando uma cebola com uma faca	2.2	TRAIN
4169	Não tem nenhum homem cortando um tronco com um machado	O homem está cortando um tronco de árvore com um machado	3.1	TRAIN
4170	Um papagaio está falando	O papagaio está surpreendentemente falando no microfone	4.4	TRAIN
4171	Duas pessoas estão lutando com os punhos em um ringue	Dois homens estão lutando com os punhos em um ringue	4.6	TRAIN
4172	O homem está comendo cereal	Não tem nenhum homem comendo cereal	3.9	TRAIN
4173	O homem está fatiando um tomate	Uma mulher está fatiando uma cenoura	3.0	TRAIN
4174	Um cachorro preto escuro e um cachorro castanho claro estão brincando no quintal	Um cachorro, que é castanho, e um preto estão correndo na grama	3.6	TRAIN
4175	A criança pequena está jogando futebol e caindo na grama	Um jogador de futebol está caindo na grama para desviar de uma criança pequena	3.7	TRAIN
4176	Uma menina está penteando o pelo da cauda de um pequeno pônei	Um homem está sentado na cadeira	1.0	TRAIN
4177	O homem e a mulher estão andando	O homem e a mulher estão andando através do bosque	4.2	TRAIN
4178	Um jogador de futebol está caindo na grama para desviar de uma criança pequena	A bola de futebol está entre os pés de um menino que está deitado na grama	2.9	TRAIN
4179	Um homem está sendo amarrado antes de escalar	Um homem está escalando para cima em uma corda	3.5	TRAIN
4180	Não tem nenhum homem tocando um teclado	Um homem está tocando teclado	3.5	TRAIN
4181	Um homem está arrumando uma máquina de taquigrafia	Um homem está digitando em uma máquina usada para taquigrafia	3.5	TRAIN
4182	Não tem nenhum homem fatiando um pouco de pão	Uma pessoa está fatiando um pedaço de pão	3.7	TRAIN
4183	O leite está sendo bebido por um gato	Um pequeno gato está bebendo leite fresco	4.2	TRAIN
4184	O cachorro está empurrando um menino para a água	Um cachorro está empurrando uma criança pequena dentro de uma poça de chuva	3.8	TRAIN
4185	A pessoa não está andando de moto em uma pista arenosa	A pessoa está andando de moto em uma pista arenosa	3.5	TRAIN
4186	Uma criança jovem está usando botas verdes e brincando em uma poça cheia de lama	Um menino pequeno de roupa de ginástica está em uma poça na rua	2.6	TRAIN
4187	Um homem está fatiando um pouco de alho e guardando o pão	Um homem está colocando alho em algumas fatias de pão	3.3	TRAIN
4188	Um cachorro está se afastando de um bebê	Um cachorro está lambendo um bebê	2.6	TRAIN
4189	Um bebê rinoceronte e sua mãe estão em pé em uma jaula	Um bebê rinoceronte está seguindo um rinoceronte adulto	3.7	TRAIN
4190	Alguns homens perigosos com facas estão jogando uma bicicleta contra uma árvore	O homem está fazendo um truque de magia	1.5	TRAIN
4191	O animal com olhos grandes está comendo	O animal com olhos grandes está dormindo	3.2	TRAIN
4192	Não tem nenhuma pessoa andando de moto no evento relacionado a motocross	Uma pessoa está andando em uma moto motorizada em um evento relacionado a motocross	3.6	TRAIN
4193	Um homem está falhando em fazer um truque de bicicleta em pleno ar	O ciclista está realizando um truque no ar	3.3	TRAIN
4194	A pessoa está fatiando cebolas	A pessoa não está fatiando cebolas	3.9	TRAIN
4195	Uma pessoa de blusa preta está fazendo truques em uma moto	Um homem com uma jaqueta preta está fazendo truques em uma moto	4.9	TRAIN
4196	Um homem fazendo uma pose está sendo observado por outro homem	Não tem nenhum homem fazendo uma pose sendo observado por outro homem	3.7	TRAIN
4197	Quatro homens jovens estão em pé parados e um carro está explodindo atrás deles	Quatro homens jovens estão fugindo e um carro está permanecendo parado atrás deles	3.6	TRAIN
4198	Um menino pequeno está saindo de uma poça na rua	Uma criança jovem está usando botas verdes e brincando em uma poça cheia de lama	3.2	TRAIN
4199	Um adolescente está tocando o violão	Uma criança está tocando um violão	4.3	TRAIN
4200	Uma mulher está picando uma cebola	Uma mulher está picando uma cebola roxa	4.5	TRAIN
4201	Um homem está fazendo uma ligação de um celular	Um homem está desligando o telefone	3.37	TRAIN
4202	Não tem nenhuma pessoa cortando alguns cogumelos	Uma pessoa está cortando alguns cogumelos	4.1	TRAIN
4203	Dois times estão competindo em um jogo de beisebol	Dois times estão competindo em uma partida de futebol	3.9	TRAIN
4204	Os filhotes de gatos nas bandejas estão sendo comidos como alimentos para uma propaganda	Alguns filhotes de gato estão comendo	2.7	TRAIN
4205	Uma mulher está pondo de lado um limão	Uma mulher está espremendo suco de um limão	3.3	TRAIN
4206	Um piano está sendo tocado por um homem	O menino não está tocando o piano alegremente	2.4	TRAIN
4207	Um homem está dançando	Um homem está imóvel	3.3	TRAIN
4208	Uma mulher está cortando camarões	Um homem está picando manteiga em um recipiente	2.4	TRAIN
4209	Não tem nenhum homem dançando de cabeça para baixo no teto	Um homem está dançando no teto de uma sala	3.2	TRAIN
4210	Um homem está apaixonadamente tocando violão	Uma pessoa está cantando e tocando violão	4.2	TRAIN
4211	Uma mulher está pensando em um homem	Um homem está pensando	3.45	TRAIN
4212	Uma mulher asiática na multidão está carregando uma sacola preta	Uma menina com uma sacola preta está em um trem lotado	3.2	TRAIN
4213	Um homem e uma mulher estão andando pela área arborizada	Um homem e uma mulher estão andando juntos pela cidade	2.9	TRAIN
4214	Um homem está tocando um violão	Uma mulher está tocando um violão	3.6	TRAIN
4215	Um homem está tocando um trompete	Um homem está tocando um trompete brilhantemente	4.3	TRAIN
4216	Dois homens estão jogando tênis de mesa	Uma mulher está dançando sozinha	1.1	TRAIN
4217	Alguém está despejando óleo de tomate no homem	O homem está despejando óleo em alguns tomates	3.1	TRAIN
4218	Um cachorro está lambendo um bebê	Um bebê está lambendo um cachorro	3.9	TRAIN
4219	Crianças de camisas vermelhas estão brincando nas folhas	Três crianças estão pulando nas folhas	3.9	TRAIN
4220	Quatro meninas estão fazendo pontes e brincando em uma área coberta	Quatro garotas estão fazendo ponte e brincando ao ar livre	4.0	TRAIN
4221	Alguém está digitando	Alguém está digitando em um teclado	4.4	TRAIN
4222	Duas pessoas estão se beijando perto de uma multidão	Uma multidão perto das pessoas está se beijando dois a dois	3.8	TRAIN
4223	Uma mulher está cortando vegetais	Uma mulher está cortando brócolis	4.2	TRAIN
4224	Um rebanho de renas está atravessando uma estrada	Um rebanho de cervos está atravessando a rua	3.7	TRAIN
4225	Um homem está sentado no chão e está tocando um violão	Não tem nenhum homem sentado no chão tocando violão	3.1	TRAIN
4226	Uma mulher está cortando uma cebola branca	Um cavalo está parado	1.0	TRAIN
4227	Um homem está desdobrando uma tortilha	Um homem está dobrando uma tortilha	3.8	TRAIN
4228	Uma mulher está acariciando um lêmure	Alguém está coçando a barriga de um animal	3.5	TRAIN
4229	Um homem está tocando um violão	Alguém está colocando o violão para lá	3.2	TRAIN
4230	O cavalo está sendo montado por um homem	Um homem está andando de moto	2.1	TRAIN
4231	O médico está ajudando o paciente	Os médicos não estão revivendo um homem	3.4	TRAIN
4232	A mulher está tocando um violão, que é acústico, e cantando	A mulher não está tocando um violão, que é acústico, ou cantando	3.8	TRAIN
4233	Um rinoceronte está pastando em um campo	O rinoceronte está sendo alimentado na grama	4.0	TRAIN
4234	Um homem está tirando o óleo de uma sautese	Um homem está despejando óleo dentro de uma frigideira	3.6	TRAIN
4235	Não tem nenhum homem cortando um prato de papel	O homem está cortando um prato de papel	3.6	TRAIN
4236	Um menino escalando salva o gato medroso por cima do muro	Um menino pequeno receoso está em uma parede de escalada	2.8	TRAIN
4237	Um homem está cantando e tocando um violão	Um menino está tocando um piano	2.5	TRAIN
